,Household median gross income (Euro) by Electoral Division and Year,
,,
309,"002 Ballinteer-Ludford, Dún Laoghaire-Rathdown",54693
1301,"042 Spancelhill (Part Urban), Co. Clare",54691
195,"141 Rathmines West D, Dublin City",54690
520,"055 Rathcoole, Co. Kilkenny",54675
2676,"205 Killower, Co. Galway",54673
1138,"083 Oldcourt, Co. Wexford",54668
12,"012 Ballinacarrig (Part Urban), Co. Carlow",54663
396,"020 Inchaquire, Co. Kildare",54641
2136,"125 Nantinan, Co. Limerick",54637
1565,"080 Blarney, Co. Cork",54621
2058,"046 Rockhill, Co. Limerick",54606
211,"157 Ushers F, Dublin City",54596
81,"027 Botanic A, Dublin City",54579
1456,"044 Mahon C, Cork City",54526
934,"071 Kilclonfert, Co. Offaly",54500
3073,"052 Kilmacowen, Co. Sligo",54500
683,"008 Forgney, Co. Longford",54485
445,"069 Gilltown, Co. Kildare",54476
1605,"120 Teerelton, Co. Cork",54452
2561,"089 Drumacoo, Co. Galway",54452
1407,"150 Newgrove, Co. Clare",54415
2385,"026 Coumaraglin, Co. Waterford",54415
2517,"045 Belleville, Co. Galway",54413
2989,"079 Cams, Co. Roscommon",54394
742,"013 Dromin, Co. Louth",54377
436,"060 Carnalway, Co. Kildare",54364
1287,"028 Crusheen, Co. Clare",54364
1044,"095 Portloman, Co. Westmeath",54357
1334,"075 Lisheen, Co. Clare",54329
457,"081 Oldconnell, Co. Kildare",54322
2633,"162 Wormhole, Co. Galway",54316
1420,"008 Bishopstown C, Cork City",54312
968,"018 Ardnagragh, Co. Westmeath",54302
621,"043 Ballyfin, Co. Laois",54273
922,"059 Ballycommon, Co. Offaly",54260
2278,"132 Ballyclerahan, South Tipperary",54255
2215,"069 Inch, North Tipperary",54222
1723,"238 Rahan, Co. Cork",54181
785,"013 Kilmessan, Co. Meath",54163
967,"017 Umma, Co. Westmeath",54123
473,"008 Earlstown, Co. Kilkenny",54113
507,"042 Ballycallan, Co. Kilkenny",54112
444,"068 Feighcullen, Co. Kildare",54110
852,"080 Hill of Down, Co. Meath",54088
1239,"060 Newcastle Lower, Co. Wicklow",54060
2441,"082 Reisk, Co. Waterford",54045
2362,"003 Ballydurn, Co. Waterford",54034
2588,"116 Kilconickny, Co. Galway",54025
862,"090 An Ráth Mhór, Co. Meath",54024
2404,"045 Georgestown, Co. Waterford",54022
2131,"120 Kildimo, Co. Limerick",54016
2454,"003 Bearna, Galway City",54000
646,"069 O'More's Forest, Co. Laois",53982
2165,"018 Mertonhall, North Tipperary",53950
2216,"070 Kilrush, North Tipperary",53942
904,"041 Edenderry Rural, Co. Offaly",53928
468,"003 Burnchurch, Co. Kilkenny",53917
432,"056 Ballymore Eustace, Co. Kildare",53906
1738,"253 Corkbeg, Co. Cork",53885
821,"049 Ardbraccan, Co. Meath",53883
543,"078 Kilkeasy, Co. Kilkenny",53864
818,"046 Mellifont, Co. Meath",53862
1196,"017 Hollywood, Co. Wicklow",53862
3019,"109 Scregg, Co. Roscommon",53848
2557,"085 Cahermore, Co. Galway",53815
2430,"071 Drumcannon, Co. Waterford",53811
1721,"236 Milltown, Co. Cork",53744
42,"042 Shangarry, Co. Carlow",53731
1086,"031 Moyacomb, Co. Wexford",53720
406,"030 Nurney, Co. Kildare",53698
2580,"108 Colmanstown, Co. Galway",53687
2837,"078 Killavally, Co. Mayo",53687
593,"015 Donore, Co. Laois",53679
1506,"020 Cashel, Co. Cork",53670
16,"016 Ballymoon, Co. Carlow",53659
737,"008 Ardee Rural, Co. Louth",53610
123,"069 Kilmore A, Dublin City",53567
2589,"117 Kilconierin, Co. Galway",53560
855,"083 Kilcooly, Co. Meath",53553
2577,"105 Cappalusk, Co. Galway",53542
1887,"079 Kilcummin, Co. Kerry",53509
1245,"066 Wicklow Rural, Co. Wicklow",53507
999,"049 Kilpatrick, Co. Westmeath",53499
354,"047 Dún Laoghaire-Sallynoggin East, Dún Laoghaire-Rathdown",53416
2213,"067 Gortkelly, North Tipperary",53379
454,"078 Morristownbiller, Co. Kildare",53369
937,"074 Killooly, Co. Offaly",53342
586,"008 Clash, Co. Laois",53280
1668,"183 Carrigaline, Co. Cork",53235
1224,"045 Ballycullen, Co. Wicklow",53223
2512,"040 Eanach Dhúin, Co. Galway",53223
1733,"248 Ballyspillane, Co. Cork",53217
602,"024 Kilnaseer, Co. Laois",53212
236,"020 Palmerston West, South Dublin",53190
2180,"033 Carrigatogher, North Tipperary",53166
2223,"077 Rahelty, North Tipperary",53160
1942,"134 Ballynorig, Co. Kerry",53139
2279,"133 Clonmel Rural (Part Urban), South Tipperary",53137
279,"014 Blanchardstown-Roselawn, Fingal",53133
1710,"225 Caherduggan, Co. Cork",53133
2059,"047 Tobernea, Co. Limerick",53109
565,"100 Ballincrea, Co. Kilkenny",53106
2935,"023 Turrock, Co. Roscommon",53099
588,"010 Colt, Co. Laois",53090
1745,"260 Midleton Rural, Co. Cork",53077
1553,"068 Kilnagross, Co. Cork",53029
2796,"036 Burriscarra, Co. Mayo",53024
794,"022 Boherboy, Co. Meath",53020
144,"090 Whitehall A, Dublin City",53018
2107,"096 Knockaderry, Co. Limerick",53015
2063,"051 Ballycummin, Co. Limerick",53014
2252,"106 Graigue, South Tipperary",53010
2254,"108 Killeenasteena, South Tipperary",53009
2280,"134 Inishlounaght (Part Urban), South Tipperary",53000
1078,"023 Kilbora, Co. Wexford",52987
960,"010 Kilcumreragh, Co. Westmeath",52975
1326,"067 Clondagad, Co. Clare",52971
1768,"283 Marshalstown, Co. Cork",52968
2368,"009 Mothel, Co. Waterford",52963
2093,"082 Boola, Co. Limerick",52958
2411,"052 Tinnasaggart, Co. Waterford",52944
2569,"097 Kinvarra, Co. Galway",52936
1017,"067 Derrymore, Co. Westmeath",52919
326,"019 Cabinteely-Kilbogget, Dún Laoghaire-Rathdown",52911
1421,"009 Bishopstown D, Cork City",52910
1698,"213 Macloneigh, Co. Cork",52901
1415,"003 Ballinlough C, Cork City",52888
1375,"116 Kiltenanlea, Co. Clare",52884
1908,"100 Beal, Co. Kerry",52876
1705,"220 Warrenscourt, Co. Cork",52868
245,"029 Tallaght-Belgard, South Dublin",52863
179,"125 Pembroke East A, Dublin City",52841
1877,"069 Coolies, Co. Kerry",52827
1515,"029 Rathclarin, Co. Cork",52825
2854,"095 Kilcolman, Co. Mayo",52809
1588,"103 St. Mary's (Part Rural), Co. Cork",52807
3349,"010 Donaghmoyne, Co. Monaghan",52796
1051,"102 Stonehall, Co. Westmeath",52792
3,"003 Clonmore, Co. Carlow",52789
1236,"057 Killiskey, Co. Wicklow",52771
1631,"146 Ballyhoolahan, Co. Cork",52736
1289,"030 Drumline, Co. Clare",52735
2657,"186 Belclare, Co. Galway",52720
1504,"018 Boulteen, Co. Cork",52708
46,"046 Tullowbeg, Co. Carlow",52697
3008,"098 Kilteevan, Co. Roscommon",52685
1251,"072 Coolattin, Co. Wicklow",52682
3060,"039 Ballysadare West, Co. Sligo",52662
3345,"006 Bocks, Co. Monaghan",52648
3044,"022 Dromard West, Co. Sligo",52647
1939,"131 Ballyegan, Co. Kerry",52626
933,"070 Hammerlane, Co. Offaly",52592
2198,"052 Borrisnafarney, North Tipperary",52587
2492,"019 Lismanny, Co. Galway",52582
3074,"053 Knockaree, Co. Sligo",52564
966,"016 Tubbrit, Co. Westmeath",52552
1888,"080 Kilfelim, Co. Kerry",52552
176,"122 Merchants Quay D, Dublin City",52524
523,"058 Shankill, Co. Kilkenny",52514
963,"013 Mount Temple, Co. Westmeath",52512
266,"001 Airport, Fingal",52482
1881,"073 Doocarrig, Co. Kerry",52479
1625,"140 Kilworth, Co. Cork",52462
286,"021 Garristown, Fingal",52448
591,"013 Cullenagh, Co. Laois",52439
1240,"061 Newcastle Upper, Co. Wicklow",52390
2057,"045 Particles, Co. Limerick",52385
2684,"213 Ryehill, Co. Galway",52384
2023,"011 Crean, Co. Limerick",52370
2189,"042 Kilnaneave, North Tipperary",52363
2179,"032 Burgesbeg, North Tipperary",52360
567,"102 Farnoge, Co. Kilkenny",52356
2013,"001 Abbeyville, Co. Limerick",52348
2660,"189 Claretuam, Co. Galway",52342
465,"089 Usk, Co. Kildare",52288
3287,"097 Castlewray (Part Rural), Co. Donegal",52261
90,"036 Cabra West D, Dublin City",52257
553,"088 Balleen, Co. Kilkenny",52236
386,"010 Bert, Co. Kildare",52232
36,"036 Nurney, Co. Carlow",52226
885,"021 Killyon, Co. Offaly",52221
2170,"023 Uskane, North Tipperary",52208
948,"085 Tinamuck, Co. Offaly",52198
1108,"053 Huntingtown, Co. Wexford",52190
908,"045 Monasteroris, Co. Offaly",52172
763,"034 Mansfieldstown, Co. Louth",52135
2061,"049 Abington, Co. Limerick",52122
2678,"207 Kilmoylan, Co. Galway",52115
2672,"201 Kilcoona, Co. Galway",52111
285,"020 Dubber, Fingal",52108
2451,"092 Templemichael, Co. Waterford",52103
2264,"118 Ballybacon, South Tipperary",52091
1222,"043 Ballinderry, Co. Wicklow",52082
114,"060 Grange B, Dublin City",52073
1199,"020 Imael South, Co. Wicklow",52070
2654,"183 Ballinduff, Co. Galway",52069
3011,"101 Lissonuffy, Co. Roscommon",52067
2247,"101 Colman, South Tipperary",52060
1615,"130 Curraglass, Co. Cork",52046
600,"022 Kildellig, Co. Laois",52031
2522,"050 Deerpark, Co. Galway",52031
2212,"066 Glenkeen, North Tipperary",52029
2200,"054 Bourney East, North Tipperary",51993
463,"087 Timahoe North, Co. Kildare",51972
2275,"129 Tubbrid, South Tipperary",51971
2899,"141 Islandeady, Co. Mayo",51950
2132,"121 Kilscannell, Co. Limerick",51948
1230,"051 Dunganstown West, Co. Wicklow",51946
2478,"005 Ballinasloe Rural, Co. Galway",51930
1551,"066 Kilmaloda West, Co. Cork",51917
1510,"024 Kilbrogan, Co. Cork",51899
1644,"159 Glenlara, Co. Cork",51890
498,"033 Brownsford, Co. Kilkenny",51865
2429,"070 Ballynakill (Part Rural), Co. Waterford",51847
935,"072 Kilcumreragh, Co. Offaly",51845
74,"020 Ballymun F, Dublin City",51818
1570,"085 Cobh Rural, Co. Cork",51815
1755,"270 Doonasleen, Co. Cork",51804
1805,"320 Ardagh, Co. Cork",51797
2015,"003 Adare South, Co. Limerick",51795
2585,"113 Grange, Co. Galway",51790
709,"034 Mullanalaghta, Co. Longford",51787
1254,"075 Cronelea, Co. Wicklow",51783
596,"018 Dysartgallen, Co. Laois",51767
693,"018 Coolamber, Co. Longford",51739
1397,"140 Caher, Co. Clare",51732
899,"036 Ballymacwilliam, Co. Offaly",51729
1540,"055 Ardfield, Co. Cork",51719
2168,"021 Riverstown, North Tipperary",51716
1393,"136 Ogonnelloe, Co. Clare",51663
754,"025 Darver, Co. Louth",51642
1602,"117 Kinneigh, Co. Cork",51634
946,"083 Screggan, Co. Offaly",51632
11,"011 Agha, Co. Carlow",51626
2384,"025 Colligan, Co. Waterford",51624
1013,"063 Churchtown, Co. Westmeath",51619
40,"040 Rathrush, Co. Carlow",51605
2340,"019 Grange Upper, Waterford City",51603
1761,"276 Skagh, Co. Cork",51598
2566,"094 Killinny, Co. Galway",51591
2592,"120 Kilmeen, Co. Galway",51586
1442,"030 Glasheen A, Cork City",51584
1114,"059 Limerick, Co. Wexford",51583
566,"101 Dunkitt, Co. Kilkenny",51578
1244,"065 Trooperstown, Co. Wicklow",51572
906,999 Esker / Ballaghassaan,51569
1606,"121 Aghern, Co. Cork",51563
1563,"078 Bishopstown (Part Rural), Co. Cork",51547
2284,"139 Lisronagh, South Tipperary",51545
2682,"211 Monivea, Co. Galway",51536
560,"095 Lisdowney, Co. Kilkenny",51535
796,"024 Carrickleck, Co. Meath",51517
759,"030 Haggardstown (Part Urban), Co. Louth",51507
2070,"058 Carrig, Co. Limerick",51491
1165,"110 Killurin, Co. Wexford",51490
617,"039 Vicarstown, Co. Laois",51476
652,"075 Sallyford, Co. Laois",51456
1189,"010 Blessington, Co. Wicklow",51425
875,"011 Doon, Co. Offaly",51414
2281,"135 Kilcash, South Tipperary",51382
2127,"116 Dunmoylan East, Co. Limerick",51362
2597,"125 Leitrim, Co. Galway",51361
2225,"079 Thurles Rural, North Tipperary",51360
1702,"217 Rahalisk, Co. Cork",51344
575,"110 Portnascully, Co. Kilkenny",51325
2154,"007 Ballylusky, North Tipperary",51314
493,"028 Clogharinka, Co. Kilkenny",51305
2884,"125 Aghagower North, Co. Mayo",51304
1183,"004 Bray No. 2, Co. Wicklow",51303
1007,"057 Ballynagore, Co. Westmeath",51300
2226,"080 Twomileborris, North Tipperary",51261
873,"009 Derrinboy, Co. Offaly",51260
1204,"025 Rathsallagh, Co. Wicklow",51258
1628,"143 Rathcormack, Co. Cork",51257
2448,"089 Grallagh, Co. Waterford",51242
2601,"130 Mountain, Co. Galway",51239
815,"043 Ardcath, Co. Meath",51207
1304,"045 Urlan, Co. Clare",51188
864,"092 Trim Rural (Part Urban), Co. Meath",51186
1139,"084 Old Ross, Co. Wexford",51172
915,"052 Ettagh, Co. Offaly",51168
1063,"008 Ballycarney, Co. Wexford",51156
1377,"118 Mountievers, Co. Clare",51150
2736,"054 Sramore, Co. Leitrim",51148
2076,"064 Kilmurry, Co. Limerick",51130
2828,"069 Ballyhean, Co. Mayo",51122
2650,"179 Abbey West, Co. Galway",51120
1807,"322 Kilcronat, Co. Cork",51119
2241,"095 Ballysheehan, South Tipperary",51106
1129,"074 Dunmain, Co. Wexford",51101
402,"026 Lackagh, Co. Kildare",51079
3107,"006 Enniskeen, Co. Cavan",51075
881,"017 Hinds, Co. Offaly",51074
856,"084 Kildalky, Co. Meath",51072
2613,"142 Cooloo, Co. Galway",51034
1742,"257 Ightermurragh, Co. Cork",51028
824,"052 Castletown, Co. Meath",51020
2534,"062 Sliabh an Aonaigh, Co. Galway",51019
624,"047 Cappalough, Co. Laois",51018
1371,"112 Fahymore, Co. Clare",51016
392,"016 Fontstown, Co. Kildare",51013
2121,"110 Ballyallinan, Co. Limerick",50966
427,"051 Kilrainy, Co. Kildare",50963
119,"065 Harmonstown B, Dublin City",50960
1365,"106 Ballyglass, Co. Clare",50945
500,"035 Jerpoint West, Co. Kilkenny",50922
1680,"195 Templebreedy, Co. Cork",50906
861,"089 Rathmolyon, Co. Meath",50871
3397,"058 Enagh, Co. Monaghan",50870
707,"032 Moatfarrell, Co. Longford",50822
2046,"034 Dromin, Co. Limerick",50819
1810,"325 Youghal Rural (Part Rural), Co. Cork",50794
1541,"056 Argideen, Co. Cork",50780
147,"093 Whitehall D, Dublin City",50770
359,"052 Dún Laoghaire-West Central, Dún Laoghaire-Rathdown",50770
501,"036 Listerlin, Co. Kilkenny",50744
2218,"072 Longfordpass, North Tipperary",50742
1808,"323 Killeagh, Co. Cork",50732
936,"073 Killeigh, Co. Offaly",50711
1201,"022 Lackan, Co. Wicklow",50701
974,"024 Templepatrick, Co. Westmeath",50694
2923,"011 Creagh, Co. Roscommon",50683
264,"048 Terenure-Greentrees, South Dublin",50678
3105,"004 Crossbane, Co. Cavan",50674
2598,"127 Loughrea Rural, Co. Galway",50667
1539,"054 Abbeymahon, Co. Cork",50664
806,"034 Moybolgue, Co. Meath",50659
1069,"014 Bree, Co. Wexford",50644
1635,"150 Bawncross, Co. Cork",50628
665,"088 Ardough, Co. Laois",50625
2387,"028 Dromore, Co. Waterford",50618
843,"071 Ballyboggan, Co. Meath",50603
2222,"076 Moyne, North Tipperary",50591
808,"036 Newcastle, Co. Meath",50589
1700,"215 Mashanaglass, Co. Cork",50586
615,"037 Tankardstown, Co. Laois",50584
2270,"124 Derrygrath, South Tipperary",50579
1232,"053 Glendalough, Co. Wicklow",50578
1716,"231 Imphrick, Co. Cork",50563
446,"070 Kilcullen, Co. Kildare",50561
1665,"180 Ballyfoyle, Co. Cork",50558
1603,"118 Manch, Co. Cork",50538
67,"013 Ballygall C, Dublin City",50531
562,"097 Tubbridbrittain, Co. Kilkenny",50505
1300,"041 Sixmilebridge, Co. Clare",50493
1757,"272 Keale, Co. Cork",50454
1248,"069 Ballinglen, Co. Wicklow",50446
545,"080 Knocktopher, Co. Kilkenny",50431
1020,"070 Enniscoffey, Co. Westmeath",50426
1228,"049 Dunganstown East, Co. Wicklow",50413
1374,"115 Kilseily, Co. Clare",50408
2032,"020 Rathmore, Co. Limerick",50381
2560,"088 Doorus, Co. Galway",50379
29,"029 Kilbride, Co. Carlow",50372
3352,"013 Drumgurra, Co. Monaghan",50372
1750,"265 Caherbarnagh, Co. Cork",50368
2652,"181 Annaghdown, Co. Galway",50348
3186,"089 Drumlumman, Co. Cavan",50331
2396,"037 Annestown, Co. Waterford",50324
1971,"163 Ratass, Co. Kerry",50306
740,"011 Clonkeen, Co. Louth",50305
2378,"019 Aird Mhór, Co. Waterford",50305
957,"007 Carn, Co. Westmeath",50296
802,"030 Kilskeer, Co. Meath",50288
440,"064 Downings, Co. Kildare",50286
385,"009 Belan, Co. Kildare",50257
1762,"277 Ballyarthur, Co. Cork",50254
504,"039 The Rower, Co. Kilkenny",50239
1979,"005 Ballinacurra A, Limerick City",50237
761,"032 Killanny, Co. Louth",50217
3056,"035 Ballintogher West, Co. Sligo",50217
433,"057 Ballysax East, Co. Kildare",50212
1886,"078 Kilbonane, Co. Kerry",50207
464,"088 Timahoe South, Co. Kildare",50204
1172,"117 Rathaspick, Co. Wexford",50199
1806,"321 Clonpriest, Co. Cork",50193
640,"063 Marymount, Co. Laois",50179
1715,"230 Dromore, Co. Cork",50177
2838,"079 Manulla, Co. Mayo",50164
1614,"129 Coole, Co. Cork",50154
2372,"013 Ballymacarbry, Co. Waterford",50113
2388,"029 Dungarvan Rural, Co. Waterford",50103
2523,"051 Na Forbacha, Co. Galway",50101
1729,"244 Templemary, Co. Cork",50098
305,"040 Swords Village, Fingal",50097
341,"034 Dalkey-Coliemore, Dún Laoghaire-Rathdown",50093
1617,"132 Glanworth East, Co. Cork",50082
675,"098 Turra, Co. Laois",50044
2851,"092 Crossboyne, Co. Mayo",50035
2482,"009 Kellysgrove, Co. Galway",50032
2302,"157 Bruis, South Tipperary",50030
2749,"067 Drumard, Co. Leitrim",50030
858,"086 Killyon, Co. Meath",50021
474,"009 Kells, Co. Kilkenny",50012
223,"007 Clondalkin-Monastery, South Dublin",49997
616,"038 Timogue, Co. Laois",49982
2289,"144 Crohane, South Tipperary",49979
2579,"107 Cloonkeen, Co. Galway",49958
79,"025 Beaumont E, Dublin City",49943
2409,"050 Newtown, Co. Waterford",49926
1047,"098 Rathconrath, Co. Westmeath",49901
2737,"055 St. Patrick's, Co. Leitrim",49888
349,"042 Dún Laoghaire-East Central, Dún Laoghaire-Rathdown",49887
2140,"129 Riddlestown, Co. Limerick",49883
2673,"202 Killeany, Co. Galway",49846
1430,"018 City Hall B, Cork City",49837
817,"045 Julianstown, Co. Meath",49834
3350,"011 Drumboory, Co. Monaghan",49833
200,"146 St. Kevin's, Dublin City",49822
1142,"087 Templeludigan, Co. Wexford",49785
1259,"080 Rath, Co. Wicklow",49777
2670,"199 Hillsbrook, Co. Galway",49762
958,"008 Castledaly, Co. Westmeath",49760
2240,"094 Ardsallagh, South Tipperary",49750
45,"045 Templepeter, Co. Carlow",49738
2102,"091 Garryduff, Co. Limerick",49737
1554,"069 Knocks, Co. Cork",49700
1509,"023 Kilbrittain, Co. Cork",49688
2077,"066 Limerick South Rural, Co. Limerick",49679
1422,"010 Bishopstown E, Cork City",49653
2018,"006 Ballygrennan, Co. Limerick",49652
1699,"214 Magourney, Co. Cork",49649
1612,"127 Castlelyons, Co. Cork",49645
2044,"032 Colmanswell, Co. Limerick",49606
1690,"205 Doire Fhínín, Co. Cork",49598
477,"012 Kilmanagh, Co. Kilkenny",49576
835,"063 Killallon, Co. Meath",49564
2022,"010 Coolrus, Co. Limerick",49553
1221,"042 Ballinacor, Co. Wicklow",49528
1128,"073 Clonleigh, Co. Wexford",49506
356,"049 Dún Laoghaire-Sallynoggin West, Dún Laoghaire-Rathdown",49502
2927,"015 Kilcar, Co. Roscommon",49477
3210,"020 Haugh, Co. Donegal",49476
2130,"119 Kilcornan, Co. Limerick",49471
395,"019 Harristown, Co. Kildare",49464
3100,"081 Temple, Co. Sligo",49464
1746,"261 Mogeely, Co. Cork",49452
2314,"169 Kilmucklin, South Tipperary",49449
3037,"015 Templevanny, Co. Sligo",49442
1184,"005 Bray No. 3, Co. Wicklow",49441
459,"083 Pollardstown, Co. Kildare",49440
450,"074 Kilmeage North, Co. Kildare",49427
610,"032 Killabban, Co. Laois",49423
2177,"030 Ballynaclogh, North Tipperary",49409
994,"044 Fore West, Co. Westmeath",49408
760,"031 Jenkinstown, Co. Louth",49407
2918,"006 Carrowreagh, Co. Roscommon",49390
2390,"031 Knockaunbrandaun, Co. Waterford",49366
956,"006 Bellanalack, Co. Westmeath",49357
352,"045 Dún Laoghaire-Monkstown Farm, Dún Laoghaire-Rathdown",49339
1145,"090 Whitechurch, Co. Wexford",49339
2374,"015 Gurteen, Co. Waterford",49319
1663,"178 Ballinspittle, Co. Cork",49316
582,"004 Ballyroan, Co. Laois",49311
1006,"056 Ballymorin, Co. Westmeath",49300
252,"036 Tallaght-Kingswood, South Dublin",49299
2655,"184 Ballynapark, Co. Galway",49297
33,"033 Muinebeag (Bagenalstown) Rural, Co. Carlow",49288
3012,"102 Mote, Co. Roscommon",49279
503,"038 Shanbogh, Co. Kilkenny",49223
2920,"008 Cloonburren, Co. Roscommon",49219
3153,"054 Crossdoney, Co. Cavan",49219
1113,"058 Kilnahue, Co. Wexford",49196
3132,"033 Munterconnaught, Co. Cavan",49176
2567,"095 Kiltartan, Co. Galway",49159
1477,"065 Tivoli B, Cork City",49147
116,"062 Grange D, Dublin City",49145
391,"015 Dunmanoge, Co. Kildare",49145
3172,"073 Moynehall, Co. Cavan",49145
1737,"252 Cloyne, Co. Cork",49135
1162,"107 Kilcowan, Co. Wexford",49115
460,"084 Rathernan, Co. Kildare",49108
37,"037 Oldleighlin, Co. Carlow",49103
2204,"058 Rathnaveoge, North Tipperary",49096
3082,"061 Rossinver West, Co. Sligo",49075
942,"079 Rahan, Co. Offaly",49073
2299,"154 Ballygriffin, South Tipperary",49058
1124,"069 Barronstown, Co. Wexford",49057
717,"043 Caldragh, Co. Longford",49054
1117,"062 Rossminoge, Co. Wexford",49029
795,"023 Burry, Co. Meath",48990
666,"089 Arless, Co. Laois",48980
921,"058 Tulla, Co. Offaly",48979
102,"048 Drumcondra South B, Dublin City",48970
2283,"138 Kiltinan, South Tipperary",48967
2436,"077 Kilmacleague, Co. Waterford",48964
1770,"285 Templemolaga, Co. Cork",48952
1549,"064 Kilkerranmore, Co. Cork",48945
2380,"021 Bohadoon, Co. Waterford",48944
422,"046 Cloncurry, Co. Kildare",48936
1937,"129 Arabela, Co. Kerry",48934
2765,"005 Ardagh, Co. Mayo",48933
1053,"104 Taghmon, Co. Westmeath",48930
1900,"092 Rockfield, Co. Kerry",48926
1946,"138 Blennerville (Part Urban), Co. Kerry",48926
1584,"099 Monkstown Urban, Co. Cork",48924
2611,"140 Clonbrock, Co. Galway",48921
2453,"002 Baile an Bhriotaigh, Galway City",48919
1972,"164 Scartaglin, Co. Kerry",48915
1660,"175 Tincoora, Co. Cork",48913
1870,"062 Aghadoe, Co. Kerry",48911
13,"013 Ballintemple, Co. Carlow",48895
3177,"078 Tullyvin East, Co. Cavan",48890
486,"021 Tubbrid, Co. Kilkenny",48881
1110,"055 Kilgorman, Co. Wexford",48881
1666,"181 Ballymackean, Co. Cork",48874
3389,"050 Caddagh, Co. Monaghan",48845
226,"010 Clondalkin Village, South Dublin",48837
793,"021 Balrathboyne, Co. Meath",48837
1596,"111 Castletown, Co. Cork",48834
481,"016 Boolyglass, Co. Kilkenny",48825
2019,"007 Ballynabanoge, Co. Limerick",48823
552,"087 Woolengrange, Co. Kilkenny",48821
1529,"043 Scart, Co. Cork",48782
3055,"034 Ballintogher East, Co. Sligo",48780
744,"015 Drumcar, Co. Louth",48767
758,"029 Greenore, Co. Louth",48767
2243,"097 Clogher, South Tipperary",48766
47,"047 Tullow Rural, Co. Carlow",48750
254,"038 Tallaght-Oldbawn, South Dublin",48745
1752,"267 Crinnaloo, Co. Cork",48738
134,"080 Priorswood A, Dublin City",48724
2124,"113 Craggs, Co. Limerick",48720
1711,"226 Carrig, Co. Cork",48707
1688,"203 Clondrohid, Co. Cork",48699
1608,"123 Ballynoe, Co. Cork",48684
1765,"280 Kildorrery, Co. Cork",48677
949,"086 Tinnycross, Co. Offaly",48672
366,"059 Killiney South, Dún Laoghaire-Rathdown",48665
2726,"044 Glenboy, Co. Leitrim",48650
720,"046 Corboy, Co. Longford",48648
1622,"137 Kilcummer, Co. Cork",48644
1713,"228 Clenor, Co. Cork",48634
483,"018 Muckalee, Co. Kilkenny",48618
630,"053 Coolrain, Co. Laois",48613
955,"005 Ballybroder, Co. Westmeath",48611
2519,"047 Ceathrú an Bhrúnaigh (Part Rural), Co. Galway",48604
1718,"233 Kilshannig, Co. Cork",48593
601,"023 Killermogh, Co. Laois",48582
749,"020 Barronstown, Co. Louth",48568
1899,"091 Rathmore, Co. Kerry",48551
132,"078 North Dock C, Dublin City",48549
1170,"115 Mayglass, Co. Wexford",48547
2257,"111 Knockgraffon, South Tipperary",48539
1661,"176 Tullylease, Co. Cork",48530
573,"108 Kilmakevoge, Co. Kilkenny",48516
388,"012 Carrigeen, Co. Kildare",48501
2571,"099 Skehanagh, Co. Galway",48466
550,"085 Tullaherin, Co. Kilkenny",48459
3168,"069 Knappagh, Co. Cavan",48456
2635,"164 Ballyglass, Co. Galway",48443
2590,"118 Killimor, Co. Galway",48438
1206,"027 Talbotstown, Co. Wicklow",48413
925,"062 Cappancur, Co. Offaly",48396
2097,"086 Cloncagh, Co. Limerick",48384
487,"022 Tullahought, Co. Kilkenny",48380
488,"023 Whitechurch, Co. Kilkenny",48378
896,"032 Shannonharbour, Co. Offaly",48376
423,"047 Drehid, Co. Kildare",48366
2202,"056 Killavinoge, North Tipperary",48346
2111,"100 Mountplummer, Co. Limerick",48337
368,"061 Shankill-Rathsallagh, Dún Laoghaire-Rathdown",48313
950,"087 Tullamore Rural, Co. Offaly",48310
743,"014 Dromiskin, Co. Louth",48304
1634,"149 Barnacurra, Co. Cork",48302
2176,"029 Ballymackey, North Tipperary",48280
2401,"042 Fews, Co. Waterford",48275
68,"014 Ballygall D, Dublin City",48264
193,"139 Rathmines West B, Dublin City",48247
1767,"282 Kilphelan, Co. Cork",48243
3076,"055 Lisconny, Co. Sligo",48243
84,"030 Cabra East A, Dublin City",48238
980,"030 Glore, Co. Westmeath",48236
1041,"092 Multyfarnham, Co. Westmeath",48232
2683,"212 Moyne, Co. Galway",48205
3077,"056 Lissadill East, Co. Sligo",48192
1042,"093 Newtown, Co. Westmeath",48191
1722,"237 Monanimy, Co. Cork",48177
146,"092 Whitehall C, Dublin City",48169
998,"048 Killulagh, Co. Westmeath",48169
2937,"026 Aughrim East, Co. Roscommon",48159
397,"021 Johnstown, Co. Kildare",48143
2071,"059 Castleconnell, Co. Limerick",48132
2835,"076 Cloonkeen, Co. Mayo",48126
1155,"100 Drinagh, Co. Wexford",48123
939,"076 Mountbriscoe, Co. Offaly",48116
3170,"071 Larah South, Co. Cavan",48110
894,"030 Seirkieran, Co. Offaly",48105
992,"042 Faughalstown, Co. Westmeath",48089
3362,"023 Bellatrain, Co. Monaghan",48082
99,"045 Clontarf West D, Dublin City",48075
813,"041 Tailtin, Co. Meath",48075
259,"043 Templeogue-Limekiln, South Dublin",48073
28,"028 Kellistown, Co. Carlow",48071
741,"012 Collon, Co. Louth",48048
3289,"099 Corravaddy (Part Rural), Co. Donegal",48046
3403,"064 Rackwallace, Co. Monaghan",48043
713,"039 Ardagh West, Co. Longford",48038
